CPU   THREAD             VAL             ENA             RUN            TIME EVENT
 -1     4926           24523       873635136       127934521       907508886 LLC-load-misses
 -1     4926          168008       873643260       127928858       907508886 LLC-loads
 -1     4926           34168       873646745       127933312       907508886 dTLB-load-misses
 -1     4926       135420799       873650243       127925203       907508886 dTLB-loads
 -1     4926            6233       873653803       127940588       907508886 dTLB-store-misses
 -1     4926        48199241       873657313       127930205       907508886 dTLB-stores
 -1     4926            2922       873660935       127933091       907508886 iTLB-load-misses
 -1     4926       534657438       873664343       127936123       907508886 iTLB-loads
 -1     4926        38097424       873668016       127919125       907508886 branch-load-misses
 -1     4926        60451875       873671619       127930229       907508886 branch-loads
 -1     4926               0       873675117       127931864       907508886 mem-loads
 -1     4926        18237349       873678768       127931777       907508886 stalled-cycles-backend
 -1     4926        69786886       873682296       127939555       907508886 stalled-cycles-frontend
 -1     4926        63631711       974413945       147369981      1008416116 branches
 -1     4926          966074       974437221       146833583      1008416116 branch-misses
 -1     4926          499630       974449193       146840274      1008416116 cache-references
 -1     4926          149071       974458469       146842220      1008416116 cache-misses
 -1     4926       303842828       974467104       143415966      1008416116 cycles
 -1     4926       741728671       974475593       179401686      1008416116 instructions
 -1     4926         6035691       974483064       179887715      1008416116 L1-dcache-load-misses
 -1     4926       187684865       974489069       179894446      1008416116 L1-dcache-loads
 -1     4926          784091       974495114       179906764      1008416116 L1-dcache-prefetch-misses
 -1     4926         1416235       974501016       179916363      1008416116 L1-dcache-prefetches
 -1     4926          710327       974506823       143947136      1008416116 L1-dcache-store-misses
 -1     4926        55523417       974512832       143953838      1008416116 L1-dcache-stores
 -1     4926          521925       974518716       143947462      1008416116 L1-icache-load-misses
 -1     4926       201748924       974540612       143945088      1008416116 L1-icache-loads
 -1     4926           25662       974544779       143934259      1008416116 LLC-load-misses
 -1     4926          197858       974548328       143928591      1008416116 LLC-loads
 -1     4926           36766       974551749       143933584      1008416116 dTLB-load-misses
 -1     4926       153360962       974555304       143923504      1008416116 dTLB-loads
 -1     4926            6872       974558903       143939618      1008416116 dTLB-store-misses
 -1     4926        52122840       974562501       143929893      1008416116 dTLB-stores
 -1     4926            3109       974566125       143932736      1008416116 iTLB-load-misses
 -1     4926       600826303       974569580       143937230      1008416116 iTLB-loads
 -1     4926        40412930       974573073       143918565      1008416116 branch-load-misses
 -1     4926        63087580       974576605       143929744      1008416116 branch-loads
 -1     4926               0       974580103       143931514      1008416116 mem-loads
 -1     4926        19807469       974583704       143931379      1008416116 stalled-cycles-backend
 -1     4926        80294106       974587246       143940534      1008416116 stalled-cycles-frontend
 -1     4926        65327443      1075304665       157565634      1109318370 branches
 -1     4926         1020275      1075327549       155742749      1109318370 branch-misses
 -1     4926          533096      1075338729       155749020      1109318370 cache-references
 -1     4926          157567      1075346374       157510642      1109318370 cache-misses
 -1     4926       334950917      1075352626       158074524      1109318370 cycles
 -1     4926       819686749      1075358685       198051781      1109318370 instructions
 -1     4926         7197723      1075364670       199886765      1109318370 L1-dcache-load-misses
 -1     4926       209977489      1075370622       199894412      1109318370 L1-dcache-loads
 -1     4926          784091      1075376560       199905588      1109318370 L1-dcache-prefetch-misses
 -1     4926         1416235      1075382544       199916333      1109318370 L1-dcache-prefetches
 -1     4926          791777      1075388479       159946557      1109318370 L1-dcache-store-misses
 -1     4926        59508909      1075394397       159952786      1109318370 L1-dcache-stores
 -1     4926          531564      1075400185       159947031      1109318370 L1-icache-load-misses
 -1     4926       224649807      1075405950       159944641      1109318370 L1-icache-loads
 -1     4926           27142      1075411868       159933900      1109318370 LLC-load-misses
 -1     4926          222458      1075417709       159926737      1109318370 LLC-loads
 -1     4926           39053      1075423617       159933505      1109318370 dTLB-load-misses
 -1     4926       171336097      1075429425       159923462      1109318370 dTLB-loads
 -1     4926            7571      1075435447       159939318      1109318370 dTLB-store-misses
 -1     4926        56086198      1075443209       159930835      1109318370 dTLB-stores
 -1     4926            3332      1075446763       159932605      1109318370 iTLB-load-misses
 -1     4926       667648615      1075450162       159937420      1109318370 iTLB-loads
 -1     4926        42783843      1075453752       159918740      1109318370 branch-load-misses
 -1     4926        65727544      1075457361       159913829      1109318370 branch-loads
 -1     4926               0      1075460784       159914537      1109318370 mem-loads
 -1     4926        21409785      1075464224       159913761      1109318370 stalled-cycles-backend
 -1     4926        89644865      1075469329       158284941      1109318370 stalled-cycles-frontend
 -1     4926        66758761      1176208248       166471907      1210223432 branches
 -1     4926         1083864      1176230304       165522578      1210223432 branch-misses
 -1     4926          581082      1176239734       169517654      1210223432 cache-references
 -1     4926          169753      1176246006       173509840      1210223432 cache-misses
 -1     4926       368892724      1176252122       174074293      1210223432 cycles
 -1     4926       902919090      1176258223       218050653      1210223432 instructions
 -1     4926         8389158      1176264269       219885286      1210223432 L1-dcache-load-misses
 -1     4926       232362081      1176270294       219893790      1210223432 L1-dcache-loads
 -1     4926          784091      1176276269       219905244      1210223432 L1-dcache-prefetch-misses
 -1     4926         1416235      1176282150       219915714      1210223432 L1-dcache-prefetches
 -1     4926          872231      1176288005       175947166      1210223432 L1-dcache-store-misses
 -1     4926        63686878      1176293966       175951811      1210223432 L1-dcache-stores
 -1     4926          539773      1176299844       175945988      1210223432 L1-icache-load-misses
 -1     4926       248720860      1176305716       175943888      1210223432 L1-icache-loads
 -1     4926           31654      1176311691       175933239      1210223432 LLC-load-misses
 -1     4926          245934      1176317662       175927496      1210223432 LLC-loads
 -1     4926           41628      1176323493       175934317      1210223432 dTLB-load-misses
 -1     4926       187247214      1176329381       175923230      1210223432 dTLB-loads
 -1     4926            8128      1176336733       175939609      1210223432 dTLB-store-misses
 -1     4926        60695601      1176340279       175930320      1210223432 dTLB-stores
 -1     4926            3529      1176343893       175932144      1210223432 iTLB-load-misses
 -1     4926       737005892      1176347295       175937492      1210223432 iTLB-loads
 -1     4926        45607880      1176350893       175918197      1210223432 branch-load-misses
 -1     4926        68121941      1176354555       175912936      1210223432 branch-loads
 -1     4926               0      1176359867       175168270      1210223432 mem-loads
 -1     4926        22891988      1176366141       171173858      1210223432 stalled-cycles-backend
 -1     4926        95500457      1176372194       167190183      1210223432 stalled-cycles-frontend
 -1     4926        68693269      1277114370       179368244      1311141811 branches
 -1     4926         1234034      1277134757       181520879      1311141811 branch-misses
 -1     4926          620425      1277144037       185516742      1311141811 cache-references
 -1     4926          180422      1277150383       189508810      1311141811 cache-misses
 -1     4926       402832453      1277156485       190073731      1311141811 cycles
 -1     4926       990107456      1277162553       238050610      1311141811 instructions
 -1     4926         9145537      1277168635       239885301      1311141811 L1-dcache-load-misses
 -1     4926       252137458      1277174660       239894134      1311141811 L1-dcache-loads
 -1     4926          784091      1277180665       239905355      1311141811 L1-dcache-prefetch-misses
 -1     4926         1945456      1277186593       239916327      1311141811 L1-dcache-prefetches
 -1     4926          921791      1277192475       191946578      1311141811 L1-dcache-store-misses
 -1     4926        68402023      1277198436       191950281      1311141811 L1-dcache-stores
 -1     4926          549464      1277204288       191945268      1311141811 L1-icache-load-misses
 -1     4926       272853565      1277210139       191942683      1311141811 L1-icache-loads
 -1     4926           32464      1277216147       191933090      1311141811 LLC-load-misses
 -1     4926          267023      1277222172       191928233      1311141811 LLC-loads
 -1     4926           44182      1277242615       191933868      1311141811 dTLB-load-misses
 -1     4926       203040702      1277246794       191922926      1311141811 dTLB-loads
 -1     4926            8681      1277250392       191939047      1311141811 dTLB-store-misses
 -1     4926        65316565      1277253986       191928905      1311141811 dTLB-stores
 -1     4926            3731      1277257629       191931960      1311141811 iTLB-load-misses
 -1     4926       806921271      1277261132       191937153      1311141811 iTLB-loads
 -1     4926        48434957      1277264621       191918466      1311141811 branch-load-misses
 -1     4926        69943839      1277270659       188081047      1311141811 branch-loads
 -1     4926               0      1277277236       184088663      1311141811 mem-loads
 -1     4926        23944983      1277282982       180093235      1311141811 stalled-cycles-backend
 -1     4926       101019170      1277288527       176108478      1311141811 stalled-cycles-frontend
 -1     4926        71107012      1378016836       195367345      1412042997 branches
 -1     4926         1374591      1378037233       197520483      1412042997 branch-misses
 -1     4926          661659      1378046981       201516233      1412042997 cache-references
 -1     4926          190216      1378054660       205509019      1412042997 cache-misses
 -1     4926       436772710      1378060819       206073635      1412042997 cycles
 -1     4926      1077751676      1378066948       258050405      1412042997 instructions
 -1     4926         9897163      1378073026       259884368      1412042997 L1-dcache-load-misses
 -1     4926       272023494      1378079068       259894109      1412042997 L1-dcache-loads
 -1     4926          876147      1378085137       259904341      1412042997 L1-dcache-prefetch-misses
 -1     4926         2589540      1378091061       259915987      1412042997 L1-dcache-prefetches
 -1     4926          972176      1378096866       207946234      1412042997 L1-dcache-store-misses
 -1     4926        72952752      1378102821       207950144      1412042997 L1-dcache-stores
 -1     4926          562757      1378108712       207945406      1412042997 L1-icache-load-misses
 -1     4926       297027746      1378114523       207941649      1412042997 L1-icache-loads
 -1     4926           32801      1378120535       207932295      1412042997 LLC-load-misses
 -1     4926          288574      1378126446       207926759      1412042997 LLC-loads
 -1     4926           46308      1378132501       207933138      1412042997 dTLB-load-misses
 -1     4926       218883507      1378138426       207922879      1412042997 dTLB-loads
 -1     4926            9107      1378147749       207938882      1412042997 dTLB-store-misses
 -1     4926        69849818      1378151605       207929170      1412042997 dTLB-stores
 -1     4926            3950      1378155242       207932404      1412042997 iTLB-load-misses
 -1     4926       863288608      1378161518       204997443      1412042997 iTLB-loads
 -1     4926        50004040      1378168052       200985848      1412042997 branch-load-misses
 -1     4926        71308200      1378173838       196986911      1412042997 branch-loads
 -1     4926               0      1378179732       192992997      1412042997 mem-loads
 -1     4926        25447629      1378184578       191913092      1412042997 stalled-cycles-backend
 -1     4926       111207342      1378188259       191922369      1412042997 stalled-cycles-frontend
 -1     4926        73545243      1478930643       211366765      1512959229 branches
 -1     4926         1509392      1478951094       213520284      1512959229 branch-misses
 -1     4926          706895      1478960818       217515941      1512959229 cache-references
 -1     4926          202400      1478968564       221509036      1512959229 cache-misses
 -1     4926       470712212      1478974763       222073589      1512959229 cycles
 -1     4926      1165526649      1478980894       278050989      1512959229 instructions
 -1     4926        10653483      1478986996       279884274      1512959229 L1-dcache-load-misses
 -1     4926       291815944      1478993038       279893976      1512959229 L1-dcache-loads
 -1     4926         1010314      1478999104       279903222      1512959229 L1-dcache-prefetch-misses
 -1     4926         3156384      1479005019       279915861      1512959229 L1-dcache-prefetches
 -1     4926         1021024      1479010833       223945565      1512959229 L1-dcache-store-misses
 -1     4926        77608122      1479016848       223950101      1512959229 L1-dcache-stores
 -1     4926          575166      1479022759       223944720      1512959229 L1-icache-load-misses
 -1     4926       321333263      1479028641       223940621      1512959229 L1-icache-loads
 -1     4926           35286      1479034616       223931705      1512959229 LLC-load-misses
 -1     4926          309351      1479040541       223925424      1512959229 LLC-loads
 -1     4926           48481      1479046449       223932975      1512959229 dTLB-load-misses
 -1     4926       234727547      1479052377       223922693      1512959229 dTLB-loads
 -1     4926            9594      1479058532       223938662      1512959229 dTLB-store-misses
 -1     4926        73877033      1479068676       221899537      1512959229 dTLB-stores
 -1     4926            4087      1479075257       217909019      1512959229 iTLB-load-misses
 -1     4926       902266236      1479080962       213920043      1512959229 iTLB-loads
 -1     4926        51499374      1479086680       209907040      1512959229 branch-load-misses
 -1     4926        72975183      1479091389       207913438      1512959229 branch-loads
 -1     4926               0      1479095015       207913209      1512959229 mem-loads
 -1     4926        27359084      1479098607       207911649      1512959229 stalled-cycles-backend
 -1     4926       121171559      1479102154       207922226      1512959229 stalled-cycles-frontend
 -1     4926        75958233      1579850473       227365758      1613888963 branches
 -1     4926         1650134      1579870848       229519896      1613888963 branch-misses
 -1     4926          747885      1579880505       233514637      1613888963 cache-references
 -1     4926          211687      1579888148       237507737      1613888963 cache-misses
 -1     4926       504652049      1579894307       238073367      1613888963 cycles
 -1     4926      1251638718      1579900435       298050618      1613888963 instructions
 -1     4926        11390541      1579906524       299883752      1613888963 L1-dcache-load-misses
 -1     4926       311679022      1579912565       299893749      1613888963 L1-dcache-loads
 -1     4926         1131325      1579918651       299903282      1613888963 L1-dcache-prefetch-misses
 -1     4926         3744155      1579924579       299915959      1613888963 L1-dcache-prefetches
 -1     4926         1071271      1579930423       239945268      1613888963 L1-dcache-store-misses
 -1     4926        82198140      1579936475       239949702      1613888963 L1-dcache-stores
 -1     4926          586958      1579942256       239944308      1613888963 L1-icache-load-misses
 -1     4926       345561377      1579948031       239940123      1613888963 L1-icache-loads
 -1     4926           36554      1579954076       239931699      1613888963 LLC-load-misses
 -1     4926          331933      1579959950       239925319      1613888963 LLC-loads
 -1     4926           50580      1579965912       239932727      1613888963 dTLB-load-misses
 -1     4926       249562295      1579977869       238803792      1613888963 dTLB-loads
 -1     4926            9966      1579985017       234826968      1613888963 dTLB-store-misses
 -1     4926        76513708      1580000045       230833359      1613888963 dTLB-stores
 -1     4926            4208      1580006707       226842659      1613888963 iTLB-load-misses
 -1     4926       945230725      1580011598       223937023      1613888963 iTLB-loads
 -1     4926        53914007      1580015337       223918695      1613888963 branch-load-misses
 -1     4926        75427846      1580018876       223913024      1613888963 branch-loads
 -1     4926               0      1580022393       223912809      1613888963 mem-loads
 -1     4926        29380760      1580026023       223912102      1613888963 stalled-cycles-backend
 -1     4926       131483871      1580029600       223921924      1613888963 stalled-cycles-frontend
 -1     4926        78364876      1680762888       243365002      1714792123 branches
 -1     4926         1789347      1680783299       245518627      1714792123 branch-misses
 -1     4926          787207      1680792990       249514481      1714792123 cache-references
 -1     4926          223346      1680800659       253506834      1714792123 cache-misses
 -1     4926       538591348      1680806812       254073115      1714792123 cycles
