CPU   THREAD             VAL             ENA             RUN            TIME EVENT
 -1     1959       777109619      2452826577       366608274      2504089656 cycles
 -1     1959       961287195      2452832776       458520298      2504089656 instructions
 -1     1959        28425666      2452839159       459809877      2504089656 L1-dcache-load-misses
 -1     1959       291261497      2452845270       459811068      2504089656 L1-dcache-loads
 -1     1959         1203705      2452851293       459838213      2504089656 L1-dcache-prefetch-misses
 -1     1959         2766567      2452857421       459819507      2504089656 L1-dcache-prefetches
 -1     1959          915294      2452863483       367897809      2504089656 L1-dcache-store-misses
 -1     1959        52146467      2452869585       371814837      2504089656 L1-dcache-stores
 -1     1959        13857123      2452875546       371817752      2504089656 L1-icache-load-misses
 -1     1959       284656197      2452881655       371820828      2504089656 L1-icache-loads
 -1     1959           59120      2452887670       371847346      2504089656 LLC-load-misses
 -1     1959        15542722      2452893839       367910240      2504089656 LLC-loads
 -1     1959         2498248      2452900058       367881992      2504089656 dTLB-load-misses
 -1     1959       232180095      2452905976       367879107      2504089656 dTLB-loads
 -1     1959           29526      2452911951       367925155      2504089656 dTLB-store-misses
 -1     1959        49359151      2452923985       364983966      2504089656 dTLB-stores
 -1     1959           97916      2452930586       360981095      2504089656 iTLB-load-misses
 -1     1959       742747240      2452936329       357003505      2504089656 iTLB-loads
 -1     1959       115851533      2452941836       352962693      2504089656 branch-load-misses
 -1     1959       192174252      2452946349       351927070      2504089656 branch-loads
 -1     1959               0      2452949957       351953222      2504089656 mem-loads
 -1     1959       232719089      2452953564       351982643      2504089656 stalled-cycles-backend
 -1     1959       454059710      2452957248       351893218      2504089656 stalled-cycles-frontend
 -1     1959       235610142      2953553019       433811727      3004984897 branches
 -1     1959         2160531      2953573701       436515251      3004984897 branch-misses
 -1     1959        22348085      2953584301       440460489      3004984897 cache-references
 -1     1959          236617      2953592502       444529276      3004984897 cache-misses
 -1     1959       946698504      2953598724       446589778      3004984897 cycles
 -1     1959      1158656898      2953604893       558493877      3004984897 instructions
 -1     1959        35046167      2953611051       559779481      3004984897 L1-dcache-load-misses
 -1     1959       352108099      2953617176       559795710      3004984897 L1-dcache-loads
 -1     1959         1553008      2953623205       559818345      3004984897 L1-dcache-prefetch-misses
 -1     1959         3396979      2953633643       557729403      3004984897 L1-dcache-prefetches
 -1     1959         1038750      2953642903       441824799      3004984897 L1-dcache-store-misses
 -1     1959        59140087      2953651290       441743282      3004984897 L1-dcache-stores
 -1     1959        15585175      2953659362       437753211      3004984897 L1-icache-load-misses
 -1     1959       330601383      2953666430       435799081      3004984897 L1-icache-loads
 -1     1959           65449      2953672578       435826732      3004984897 LLC-load-misses
 -1     1959        18795059      2953678730       431899036      3004984897 LLC-loads
 -1     1959         3086925      2953686687       431872688      3004984897 dTLB-load-misses
 -1     1959       271124813      2953690269       431869031      3004984897 dTLB-loads
 -1     1959           33712      2953693788       431916968      3004984897 dTLB-store-misses
 -1     1959        56951230      2953697418       431873676      3004984897 dTLB-stores
 -1     1959          111873      2953701132       431872581      3004984897 iTLB-load-misses
 -1     1959       889232781      2953704734       431889944      3004984897 iTLB-loads
 -1     1959       139499645      2953708292       431815438      3004984897 branch-load-misses
 -1     1959       234881550      2953711871       431888689      3004984897 branch-loads
 -1     1959               0      2953715454       431904452      3004984897 mem-loads
 -1     1959       284265384      2953719066       431935087      3004984897 stalled-cycles-backend
 -1     1959       563327886      2953722692       431873043      3004984897 stalled-cycles-frontend
 -1     1959       275762672      3454363249       508570892      3505903773 branches
 -1     1959         2424885      3454386035       507295829      3505903773 branch-misses
 -1     1959        26153938      3454396915       507261847      3505903773 cache-references
 -1     1959          261200      3454404474       508518806      3505903773 cache-misses
 -1     1959      1082392670      3454410777       510579990      3505903773 cycles
 -1     1959      1317168612      3454416889       638484959      3505903773 instructions
 -1     1959        40333957      3454422964       639769734      3505903773 L1-dcache-load-misses
 -1     1959       400972787      3454429072       639787081      3505903773 L1-dcache-loads
 -1     1959         1838437      3454435165       639799094      3505903773 L1-dcache-prefetch-misses
 -1     1959         3994705      3454441266       639770931      3505903773 L1-dcache-prefetches
 -1     1959         1150114      3454460187       511867606      3505903773 L1-dcache-store-misses
 -1     1959        66595951      3454467271       515764662      3505903773 L1-dcache-stores
 -1     1959        17501366      3454473540       515778196      3505903773 L1-icache-load-misses
 -1     1959       386309190      3454479582       515786896      3505903773 L1-icache-loads
 -1     1959           81281      3454487732       515805716      3505903773 LLC-load-misses
 -1     1959        22949274      3454491488       511887360      3505903773 LLC-loads
 -1     1959         3848809      3454495212       511853271      3505903773 dTLB-load-misses
 -1     1959       319289006      3454498700       511849614      3505903773 dTLB-loads
 -1     1959           38552      3454502240       511905763      3505903773 dTLB-store-misses
 -1     1959        65463457      3454505868       511856839      3505903773 dTLB-stores
 -1     1959          126829      3454509503       511856453      3505903773 iTLB-load-misses
 -1     1959      1046981423      3454513033       511872696      3505903773 iTLB-loads
 -1     1959       163426475      3454516533       511787890      3505903773 branch-load-misses
 -1     1959       277720942      3454520024       511866442      3505903773 branch-loads
 -1     1959               0      3454523529       511881345      3505903773 mem-loads
 -1     1959       338801726      3454527078       511904914      3505903773 stalled-cycles-backend
 -1     1959       672688620      3454532377       510798709      3505903773 stalled-cycles-frontend
 -1     1959       312060508      3955166310       577775367      4006818916 branches
 -1     1959         2672129      3955186901       580484190      4006818916 branch-misses
 -1     1959        30610628      3955197427       584440725      4006818916 cache-references
 -1     1959          295782      3955205574       588515382      4006818916 cache-misses
 -1     1959      1252060447      3955211920       590580700      4006818916 cycles
 -1     1959      1510574205      3955218066       738482944      4006818916 instructions
 -1     1959        47020740      3955224178       739749551      4006818916 L1-dcache-load-misses
 -1     1959       460487910      3955230293       739766621      4006818916 L1-dcache-loads
 -1     1959         2186728      3955236321       739759985      4006818916 L1-dcache-prefetch-misses
 -1     1959         4670857      3955242497       739728587      4006818916 L1-dcache-prefetches
 -1     1959         1279944      3955248575       591837464      4006818916 L1-dcache-store-misses
 -1     1959        74454149      3955254650       595735415      4006818916 L1-dcache-stores
 -1     1959        19351164      3955260569       595766659      4006818916 L1-icache-load-misses
 -1     1959       441193167      3955266577       595764487      4006818916 L1-icache-loads
 -1     1959          102018      3955272522       595784841      4006818916 LLC-load-misses
 -1     1959        27257914      3955278577       591864813      4006818916 LLC-loads
 -1     1959         4629357      3955291833       591649383      4006818916 dTLB-load-misses
 -1     1959       364528079      3955298703       587665269      4006818916 dTLB-loads
 -1     1959           42934      3955304402       583735530      4006818916 dTLB-store-misses
 -1     1959        72258770      3955309947       579693072      4006818916 dTLB-stores
 -1     1959          137356      3955314539       575856045      4006818916 iTLB-load-misses
 -1     1959      1168963944      3955318083       575862777      4006818916 iTLB-loads
 -1     1959       181752908      3955321568       575769369      4006818916 branch-load-misses
 -1     1959       311247317      3955325163       575845955      4006818916 branch-loads
 -1     1959               0      3955328772       575852586      4006818916 mem-loads
 -1     1959       381591383      3955332423       575884862      4006818916 stalled-cycles-backend
 -1     1959       764796164      3955336092       575835250      4006818916 stalled-cycles-frontend
 -1     1959       354266492      4455995070       657758536      4507750326 branches
 -1     1959         2931525      4456015742       660464889      4507750326 branch-misses
 -1     1959        35216960      4456026085       664410686      4507750326 cache-references
 -1     1959          334140      4456034108       668502955      4507750326 cache-misses
 -1     1959      1421677375      4456040434       670566364      4507750326 cycles
 -1     1959      1700837701      4456046522       838459642      4507750326 instructions
 -1     1959        53704277      4456052621       839727605      4507750326 L1-dcache-load-misses
 -1     1959       517789810      4456062797       836447215      4507750326 L1-dcache-loads
 -1     1959         2467520      4456072038       832452520      4507750326 L1-dcache-prefetch-misses
 -1     1959         5187098      4456080480       828428685      4507750326 L1-dcache-prefetches
 -1     1959         1373891      4456088671       656556504      4507750326 L1-dcache-store-misses
 -1     1959        80494390      4456095802       659735351      4507750326 L1-dcache-stores
 -1     1959        20770477      4456101801       659765521      4507750326 L1-icache-load-misses
 -1     1959       485374545      4456107729       659763534      4507750326 L1-icache-loads
 -1     1959          118266      4456113653       659766461      4507750326 LLC-load-misses
 -1     1959        30629085      4456123164       655843904      4507750326 LLC-loads
 -1     1959         5253007      4456126983       655790682      4507750326 dTLB-load-misses
 -1     1959       404924335      4456130418       655801146      4507750326 dTLB-loads
 -1     1959           47389      4456133927       655872296      4507750326 dTLB-store-misses
 -1     1959        79734859      4456137534       655825596      4507750326 dTLB-stores
 -1     1959          151204      4456141124       655844156      4507750326 iTLB-load-misses
 -1     1959      1321860989      4456144594       655848935      4507750326 iTLB-loads
 -1     1959       204944994      4456148068       655768202      4507750326 branch-load-misses
 -1     1959       353413590      4456151630       655835443      4507750326 branch-loads
 -1     1959               0      4456155192       655841825      4507750326 mem-loads
 -1     1959       437047581      4456158750       655877882      4507750326 stalled-cycles-backend
 -1     1959       877078957      4456162365       655807093      4507750326 stalled-cycles-frontend
 -1     1959       388234773      4956785429       723275329      5008693702 branches
 -1     1959         3120002      4956814535       724447117      5008693702 branch-misses
 -1     1959        39002982      4956823761       728389751      5008693702 cache-references
 -1     1959          390377      4956830274       732484515      5008693702 cache-misses
 -1     1959      1557346786      4956836479       734554017      5008693702 cycles
 -1     1959      1848217425      4956842715       918434589      5008693702 instructions
 -1     1959        59054968      4956848800       919701295      5008693702 L1-dcache-load-misses
 -1     1959       566048710      4956854906       919740860      5008693702 L1-dcache-loads
 -1     1959         2822771      4956861028       919732881      5008693702 L1-dcache-prefetch-misses
 -1     1959         5870969      4956867070       919703606      5008693702 L1-dcache-prefetches
 -1     1959         1480531      4956873118       735837486      5008693702 L1-dcache-store-misses
 -1     1959        87396472      4956879423       739723470      5008693702 L1-dcache-stores
 -1     1959        22395126      4956900750       739747655      5008693702 L1-icache-load-misses
 -1     1959       539265800      4956919347       739726130      5008693702 L1-icache-loads
 -1     1959          160012      4956926318       739720252      5008693702 LLC-load-misses
 -1     1959        34880010      4956932667       735800383      5008693702 LLC-loads
 -1     1959         6035400      4956938936       735755139      5008693702 dTLB-load-misses
 -1     1959       451705523      4956946526       735771418      5008693702 dTLB-loads
 -1     1959           52005      4956950081       735845679      5008693702 dTLB-store-misses
 -1     1959        86682676      4956953714       735806396      5008693702 dTLB-stores
 -1     1959          163793      4956957280       735825496      5008693702 iTLB-load-misses
 -1     1959      1472230869      4956960756       735841464      5008693702 iTLB-loads
 -1     1959       227818850      4956964218       735766111      5008693702 branch-load-misses
 -1     1959       395260310      4956967724       735835821      5008693702 branch-loads
 -1     1959               0      4956973884       733564384      5008693702 mem-loads
 -1     1959       489845230      4956979923       729596707      5008693702 stalled-cycles-backend
 -1     1959       976772292      4956985588       725531462      5008693702 stalled-cycles-frontend
 -1     1959       428443032      5457600361       801711367      5509602833 branches
 -1     1959         3349122      5457620856       804419063      5509602833 branch-misses
 -1     1959        43701636      5457631192       808357678      5509602833 cache-references
 -1     1959          466659      5457639239       812389619      5509602833 cache-misses
 -1     1959      1726949446      5457645428       814542050      5509602833 cycles
 -1     1959      2031958060      5457651757      1018422523      5509602833 instructions
 -1     1959        65640985      5457657932      1019666447      5509602833 L1-dcache-load-misses
 -1     1959       623820111      5457664094      1019718163      5509602833 L1-dcache-loads
 -1     1959         3165993      5457670132      1019691737      5509602833 L1-dcache-prefetch-misses
 -1     1959         6521114      5457676251      1019654511      5509602833 L1-dcache-prefetches
 -1     1959         1586930      5457682357       815806985      5509602833 L1-dcache-store-misses
 -1     1959        94423986      5457688505       819691659      5509602833 L1-dcache-stores
 -1     1959        23989326      5457694406       819737496      5509602833 L1-icache-load-misses
 -1     1959       591937619      5457700405       819723502      5509602833 L1-icache-loads
 -1     1959          217519      5457710687       818306436      5509602833 LLC-load-misses
 -1     1959        38911574      5457719850       810396282      5509602833 LLC-loads
 -1     1959         6756366      5457731068       806358160      5509602833 dTLB-load-misses
 -1     1959       489996947      5457736750       802383999      5509602833 dTLB-loads
 -1     1959           55487      5457741433       799844387      5509602833 dTLB-store-misses
 -1     1959        92133263      5457745111       799804835      5509602833 dTLB-stores
 -1     1959          173345      5457748824       799804426      5509602833 iTLB-load-misses
 -1     1959      1590752586      5457752341       799818011      5509602833 iTLB-loads
 -1     1959       245593360      5457755835       799743684      5509602833 branch-load-misses
 -1     1959       428132454      5457759346       799804827      5509602833 branch-loads
 -1     1959               0      5457762952       799831297      5509602833 mem-loads
 -1     1959       538288816      5457766544       799849716      5509602833 stalled-cycles-backend
 -1     1959      1083096051      5457770262       799842018      5509602833 stalled-cycles-frontend
 -1     1959       468810455      5958421339       881702870      6010528703 branches
 -1     1959         3566624      5958441910       884390462      6010528703 branch-misses
 -1     1959        48406846      5958452363       888347829      6010528703 cache-references
 -1     1959          556852      5958460453       892375295      6010528703 cache-misses
 -1     1959      1895370329      5958470886       893978042      6010528703 cycles
 -1     1959      2205123590      5958480263      1113868675      6010528703 instructions
 -1     1959        71649997      5958488662      1111125443      6010528703 L1-dcache-load-misses
 -1     1959       673197400      5958497079      1107183831      6010528703 L1-dcache-loads
 -1     1959         3438951      5958505822      1103169075      6010528703 L1-dcache-prefetch-misses
 -1     1959         7013376      5958513229      1099643636      6010528703 L1-dcache-prefetches
 -1     1959         1663275      5958519344       879803353      6010528703 L1-dcache-store-misses
 -1     1959        99900829      5958525520       883680006      6010528703 L1-dcache-stores
 -1     1959        25179009      5958531605       883727167      6010528703 L1-icache-load-misses
 -1     1959       633051595      5958537613       883712532      6010528703 L1-icache-loads
 -1     1959          286677      5958543605       883709634      6010528703 LLC-load-misses
 -1     1959        42761556      5958551645       879798523      6010528703 LLC-loads
 -1     1959         7485518      5958555361       879730674      6010528703 dTLB-load-misses
 -1     1959       533914150      5958558795       879747886      6010528703 dTLB-loads
 -1     1959           59624      5958562310       879811671      6010528703 dTLB-store-misses
 -1     1959        98971290      5958565891       879769814      6010528703 dTLB-stores
 -1     1959          184587      5958569525       879787208      6010528703 iTLB-load-misses
 -1     1959      1737222464      5958572993       879805543      6010528703 iTLB-loads
 -1     1959       267698658      5958576480       879736030      6010528703 branch-load-misses
 -1     1959       468867572      5958580023       879781483      6010528703 branch-loads
 -1     1959               0      5958583536       879814841      6010528703 mem-loads
 -1     1959       597249860      5958587038       879815970      6010528703 stalled-cycles-backend
 -1     1959      1199979203      5958590675       879813631      6010528703 stalled-cycles-frontend
 -1     1959       500508155      6459266767       945690374      6511471458 branches
 -1     1959         3733531      6459287325       948390142      6511471458 branch-misses
 -1     1959        52113504      6459297687       952334930      6511471458 cache-references
 -1     1959          637719      6459305811       956348512      6511471458 cache-misses
 -1     1959      2032126740      6459312030       958493287      6511471458 cycles
 -1     1959      2354125790      6459318229      1198375540      6511471458 instructions
 -1     1959        77363277      6459324384      1199622381      6511471458 L1-dcache-load-misses
 -1     1959       724432313      6459330553      1199683332      6511471458 L1-dcache-loads
 -1     1959         3778506      6459336605      1199673423      6511471458 L1-dcache-prefetch-misses
 -1     1959         7652206      6459342753      1199640553      6511471458 L1-dcache-prefetches
 -1     1959         1756319      6459348788       959801306      6511471458 L1-dcache-store-misses
 -1     1959       106246947      6459355074       963677585      6511471458 L1-dcache-stores
 -1     1959        26618448      6459360999       963714164      6511471458 L1-icache-load-misses
 -1     1959       683887182      6459367057       963703570      6511471458 L1-icache-loads
 -1     1959          373112      6459373036       963698092      6511471458 LLC-load-misses
 -1     1959        47053217      6459379117       959786121      6511471458 LLC-loads
 -1     1959         8301081      6459399708       959727915      6511471458 dTLB-load-misses
 -1     1959       578664245      6459404072       959732169      6511471458 dTLB-loads
 -1     1959           63600      6459407713       959787585      6511471458 dTLB-store-misses
 -1     1959       105343171      6459411339       959749588      6511471458 dTLB-stores
 -1     1959          195547      6459414950       959766765      6511471458 iTLB-load-misses
 -1     1959      1878391334      6459418371       959795251      6511471458 iTLB-loads
 -1     1959       288206710      6459425475       956228648      6511471458 branch-load-misses
 -1     1959       504686577      6459431822       952274980      6511471458 branch-loads
 -1     1959               0      6459437698       948303901      6511471458 mem-loads
 -1     1959       645396580      6459442982       944313064      6511471458 stalled-cycles-backend
 -1     1959      1295118276      6459447638       943800339      6511471458 stalled-cycles-frontend
 -1     1959       539135442      6960072771      1025669069      7012376316 branches
 -1     1959         3930842      6960093373      1028367895      7012376316 branch-misses
 -1     1959        56560096      6960103883      1032322161      7012376316 cache-references
 -1     1959          796660      6960112046      1036340483      7012376316 cache-misses
 -1     1959      2201722519      6960118229      1038488185      7012376316 cycles
 -1     1959      2527212767      6960124504      1298370011      7012376316 instructions
 -1     1959        83655041      6960130643      1299618443      7012376316 L1-dcache-load-misses
 -1     1959       778636915      6960136872      1299682089      7012376316 L1-dcache-loads
 -1     1959         4107055      6960142914      1299666191      7012376316 L1-dcache-prefetch-misses
 -1     1959         8272232      6960149019      1299638921      7012376316 L1-dcache-prefetches
 -1     1959         1841831      6960155101      1039790736      7012376316 L1-dcache-store-misses
 -1     1959       112367908      6960161179      1043666694      7012376316 L1-dcache-stores
 -1     1959        27985284      6960171570      1041050246      7012376316 L1-icache-load-misses
 -1     1959       728610454      6960180736      1037034132      7012376316 L1-icache-loads
 -1     1959          483303      6960189008      1033052288      7012376316 LLC-load-misses
 -1     1959        50499991      6960197038      1025137067      7012376316 LLC-loads
 -1     1959         8945375      6960205918      1023696274      7012376316 dTLB-load-misses
 -1     1959       613246108      6960209531      1023713163      7012376316 dTLB-loads
 -1     1959           66695      6960213093      1023753933      7012376316 dTLB-store-misses
 -1     1959       110510097      6960216768      1023722479      7012376316 dTLB-stores
 -1     1959          204103      6960220459      1023752144      7012376316 iTLB-load-misses
 -1     1959      1989798958      6960224018      1023780197      7012376316 iTLB-loads
 -1     1959       305747123      6960227677      1023719180      7012376316 branch-load-misses
 -1     1959       539565552      6960231301      1023754928      7012376316 branch-loads
 -1     1959               0      6960234875      1023773417      7012376316 mem-loads
 -1     1959       712269093      6960238380      1023768689      7012376316 stalled-cycles-backend
 -1     1959      1415450363      6960242008      1023779348      7012376316 stalled-cycles-frontend
 -1     1959       577152184      7460891035      1105651979      7513287040 branches
 -1     1959         4116263      7460911586      1108282054      7513287040 branch-misses
 -1     1959        60979228      7460926310      1110511416      7513287040 cache-references
 -1     1959          931529      7460937658      1110544956      7513287040 cache-misses
 -1     1959      2350591740      7460946308      1108704378      7513287040 cycles
 -1     1959      2674593164      7460954611      1384590528      7513287040 instructions
 -1     1959        88855961      7460962921      1381849633      7513287040 L1-dcache-load-misses
 -1     1959       821124763      7460970186      1379684763      7513287040 L1-dcache-loads
 -1     1959         4357784      7460976452      1379657224      7513287040 L1-dcache-prefetch-misses
 -1     1959         8726858      7460982768      1379622464      7513287040 L1-dcache-prefetches
 -1     1959         1912789      7460988876      1103776405      7513287040 L1-dcache-store-misses
 -1     1959       117265560      7460994961      1107637735      7513287040 L1-dcache-stores
 -1     1959        29105904      7461001137      1107687344      7513287040 L1-icache-load-misses
 -1     1959       771037313      7461007142      1107666684      7513287040 L1-icache-loads
 -1     1959          619162      7461013167      1107675148      7513287040 LLC-load-misses
 -1     1959        54593545      7461021327      1103755690      7513287040 LLC-loads
 -1     1959         9733678      7461025037      1103682603      7513287040 dTLB-load-misses
 -1     1959       655706940      7461028492      1103700009      7513287040 dTLB-loads
 -1     1959           70238      7461032035      1103738914      7513287040 dTLB-store-misses
 -1     1959       116268156      7461035669      1103709900      7513287040 dTLB-stores
 -1     1959          213671      7461039385      1103741915      7513287040 iTLB-load-misses
 -1     1959      2124878663      7461042855      1103756361      7513287040 iTLB-loads
 -1     1959       325919831      7461046332      1103686542      7513287040 branch-load-misses
 -1     1959       577372263      7461049834      1103727632      7513287040 branch-loads
 -1     1959               0      7461053445      1103817249      7513287040 mem-loads
 -1     1959       782607037      7461056998      1103743607      7513287040 stalled-cycles-backend
 -1     1959      1536410552      7461060720      1103760592      7513287040 stalled-cycles-frontend
 -1     1959       607140196      7961727585      1169643083      8014223119 branches
 -1     1959         4260132      7961748190      1172275174      8014223119 branch-misses
 -1     1959        64579896      7961758730      1176303583      8014223119 cache-references
 -1     1959         1126676      7961766880      1180334565      8014223119 cache-misses
 -1     1959      2507008916      7961773069      1182484638      8014223119 cycles
 -1     1959      2825284295      7961779418      1478355856      8014223119 instructions
 -1     1959        94824447      7961785580      1479602775      8014223119 L1-dcache-load-misses
 -1     1959       872300578      7961791735      1479671460      8014223119 L1-dcache-loads
 -1     1959         4681750      7961797727      1479637599      8014223119 L1-dcache-prefetch-misses
 -1     1959         9333617      7961803939      1479601104      8014223119 L1-dcache-prefetches
 -1     1959         1987819      7961810005      1183769673      8014223119 L1-dcache-store-misses
 -1     1959       122709662      7961816093      1187625628      8014223119 L1-dcache-stores
