CPU   THREAD             VAL             ENA             RUN            TIME EVENT
 -1     2686         4934498       981581559       182198104      1001374063 L1-dcache-load-misses
 -1     2686        82682347       981588651       179985530      1001374063 L1-dcache-loads
 -1     2686           29987       981594887       179998578      1001374063 L1-dcache-prefetch-misses
 -1     2686          172630       981601086       180056375      1001374063 L1-dcache-prefetches
 -1     2686         3211381       981607164       143985095      1001374063 L1-dcache-store-misses
 -1     2686        45108350       981613159       143980301      1001374063 L1-dcache-stores
 -1     2686         1427769       981619225       143982797      1001374063 L1-icache-load-misses
 -1     2686       116905392       981625140       143922378      1001374063 L1-icache-loads
 -1     2686           81285       981631231       143993565      1001374063 LLC-load-misses
 -1     2686          139856       981639832       143996638      1001374063 LLC-loads
 -1     2686          376383       981643497       143991857      1001374063 dTLB-load-misses
 -1     2686        66050364       981647010       143989389      1001374063 dTLB-loads
 -1     2686          105105       981650522       143994112      1001374063 dTLB-store-misses
 -1     2686        45503587       981654037       144000312      1001374063 dTLB-stores
 -1     2686           27861       981657544       143999474      1001374063 iTLB-load-misses
 -1     2686       286986040       981660990       144001465      1001374063 iTLB-loads
 -1     2686        36521845       981664435       143994319      1001374063 branch-load-misses
 -1     2686        42690656       981667856       143812835      1001374063 branch-loads
 -1     2686               0       981671277       143819614      1001374063 mem-loads
 -1     2686       122420341       981674758       143811918      1001374063 stalled-cycles-backend
 -1     2686       174679926       981678281       143816636      1001374063 stalled-cycles-frontend
 -1     2686        73396735      1482407097       211589069      1502289365 branches
 -1     2686         3045600      1482427909       215590137      1502289365 branch-misses
 -1     2686         4353640      1482438154       219596402      1502289365 cache-references
 -1     2686         3958324      1482446144       223582894      1502289365 cache-misses
 -1     2686       474583572      1482452336       223990888      1502289365 cycles
 -1     2686       665406763      1482458482       279982787      1502289365 instructions
 -1     2686         5739684      1482464460       279983589      1502289365 L1-dcache-load-misses
 -1     2686       161130551      1482470525       279982901      1502289365 L1-dcache-loads
 -1     2686           42092      1482476650       279995725      1502289365 L1-dcache-prefetch-misses
 -1     2686          280583      1482482709       280053621      1502289365 L1-dcache-prefetches
 -1     2686         3304681      1482488727       223982795      1502289365 L1-dcache-store-misses
 -1     2686        74640700      1482494709       223977606      1502289365 L1-dcache-stores
 -1     2686         3207549      1482500761       223980476      1502289365 L1-icache-load-misses
 -1     2686       237044645      1482506582       223919951      1502289365 L1-icache-loads
 -1     2686          170190      1482512718       223991050      1502289365 LLC-load-misses
 -1     2686          294067      1482518619       223994604      1502289365 LLC-loads
 -1     2686          422558      1482524667       223989381      1502289365 dTLB-load-misses
 -1     2686       129151940      1482534009       223986731      1502289365 dTLB-loads
 -1     2686          105340      1482537885       223991795      1502289365 dTLB-store-misses
 -1     2686        75084308      1482545105       223188135      1502289365 dTLB-stores
 -1     2686           28368      1482551618       219193853      1502289365 iTLB-load-misses
 -1     2686       514856211      1482557530       215202144      1502289365 iTLB-loads
 -1     2686        67394930      1482563298       211200902      1502289365 branch-load-misses
 -1     2686        72625871      1482567911       207810819      1502289365 branch-loads
 -1     2686               0      1482571498       207817877      1502289365 mem-loads
 -1     2686       142242743      1482575084       207809764      1502289365 stalled-cycles-backend
 -1     2686       217658906      1482578691       207814442      1502289365 stalled-cycles-frontend
 -1     2686       111429607      1983312930       291586332      2003237876 branches
 -1     2686         4961796      1983349010       295587503      2003237876 branch-misses
 -1     2686         4523754      1983358901       299593728      2003237876 cache-references
 -1     2686         4046118      1983365478       303580409      2003237876 cache-misses
 -1     2686       644240226      1983371667       303988274      2003237876 cycles
 -1     2686       987240455      1983377772       379979750      2003237876 instructions
 -1     2686         6581510      1983383840       379969667      2003237876 L1-dcache-load-misses
 -1     2686       238271083      1983401428       379969060      2003237876 L1-dcache-loads
 -1     2686           70901      1983408282       379981434      2003237876 L1-dcache-prefetch-misses
 -1     2686          454121      1983414447       380039641      2003237876 L1-dcache-prefetches
 -1     2686         3393000      1983424195       300076234      2003237876 L1-dcache-store-misses
 -1     2686       100814193      1983433101       296079950      2003237876 L1-dcache-stores
 -1     2686         4725186      1983441507       292091405      2003237876 L1-icache-load-misses
 -1     2686       333257190      1983449686       288039656      2003237876 L1-icache-loads
 -1     2686          245475      1983457874       287988774      2003237876 LLC-load-misses
 -1     2686          427870      1983461556       287992628      2003237876 LLC-loads
 -1     2686          463339      1983465238       287987405      2003237876 dTLB-load-misses
 -1     2686       178700613      1983469071       287984525      2003237876 dTLB-loads
 -1     2686          105531      1983472612       287989914      2003237876 dTLB-store-misses
 -1     2686        98783153      1983476176       287995701      2003237876 dTLB-stores
 -1     2686           28733      1983479689       287995220      2003237876 iTLB-load-misses
 -1     2686       748946905      1983483142       287997200      2003237876 iTLB-loads
 -1     2686       103018002      1983486663       287990078      2003237876 branch-load-misses
 -1     2686       110447536      1983490109       287808716      2003237876 branch-loads
 -1     2686               0      1983493560       287815370      2003237876 mem-loads
 -1     2686       166208481      1983497120       287807376      2003237876 stalled-cycles-backend
 -1     2686       272304135      1983500778       287812289      2003237876 stalled-cycles-frontend
 -1     2686       148050980      2484199488       368481810      2504151362 branches
 -1     2686         6665068      2484225902       368524085      2504151362 branch-misses
 -1     2686         4681431      2484237112       368541240      2504151362 cache-references
 -1     2686         4119509      2484245720       368544952      2504151362 cache-misses
 -1     2686       779970300      2484253138       367986377      2504151362 cycles
 -1     2686      1243898537      2484259498       459977510      2504151362 instructions
 -1     2686         7229813      2484265720       459966878      2504151362 L1-dcache-load-misses
 -1     2686       300947768      2484271975       459966654      2504151362 L1-dcache-loads
 -1     2686           94647      2484278268       459978843      2504151362 L1-dcache-prefetch-misses
 -1     2686          584252      2484284360       460037412      2504151362 L1-dcache-prefetches
 -1     2686         3470881      2484290465       367979014      2504151362 L1-dcache-store-misses
 -1     2686       127681966      2484296657       367973336      2504151362 L1-dcache-stores
 -1     2686         6406692      2484302772       367976700      2504151362 L1-icache-load-misses
 -1     2686       454119856      2484308747       367916108      2504151362 L1-icache-loads
 -1     2686          328844      2484314993       367986457      2504151362 LLC-load-misses
 -1     2686          578168      2484324235       367990720      2504151362 LLC-loads
 -1     2686          509203      2484328205       367984645      2504151362 dTLB-load-misses
 -1     2686       241234019      2484331975       367981962      2504151362 dTLB-loads
 -1     2686          105802      2484335663       367987391      2504151362 dTLB-store-misses
 -1     2686       128566604      2484339392       367992776      2504151362 dTLB-stores
 -1     2686           29341      2484343037       367992942      2504151362 iTLB-load-misses
 -1     2686      1008120745      2484346579       367983309      2504151362 iTLB-loads
 -1     2686       140156578      2484350139       367975820      2504151362 branch-load-misses
 -1     2686       148275513      2484353720       367794572      2504151362 branch-loads
 -1     2686               0      2484357218       367786662      2504151362 mem-loads
 -1     2686       190191930      2484360817       367790324      2504151362 stalled-cycles-backend
 -1     2686       327139218      2484364460       367787233      2504151362 stalled-cycles-frontend
 -1     2686       180304905      2985076235       435559536      3005075281 branches
 -1     2686         8307845      2985096904       439575047      3005075281 branch-misses
 -1     2686         4831044      2985107009       443580875      3005075281 cache-references
 -1     2686         4200092      2985115036       447575820      3005075281 cache-misses
 -1     2686       949634755      2985121198       447983936      3005075281 cycles
 -1     2686      1570460877      2985127413       559974389      3005075281 instructions
 -1     2686         8013410      2985133438       559964210      3005075281 L1-dcache-load-misses
 -1     2686       380818238      2985139474       559963800      3005075281 L1-dcache-loads
 -1     2686          122339      2985145652       559975867      3005075281 L1-dcache-prefetch-misses
 -1     2686          753189      2985151841       560034471      3005075281 L1-dcache-prefetches
 -1     2686         3561577      2985157842       447976375      3005075281 L1-dcache-store-misses
 -1     2686       158285212      2985163808       447970850      3005075281 L1-dcache-stores
 -1     2686         8435163      2985169756       447974861      3005075281 L1-icache-load-misses
 -1     2686       575365555      2985175564       447897563      3005075281 L1-icache-loads
 -1     2686          406305      2985181786       447967919      3005075281 LLC-load-misses
 -1     2686          724556      2985187711       447972456      3005075281 LLC-loads
 -1     2686          555104      2985193812       447965904      3005075281 dTLB-load-misses
 -1     2686       302619786      2985205117       445948259      3005075281 dTLB-loads
 -1     2686          106009      2985212029       441961004      3005075281 dTLB-store-misses
 -1     2686       154442925      2985217991       437960938      3005075281 dTLB-stores
 -1     2686           29755      2985223562       433966422      3005075281 iTLB-load-misses
 -1     2686      1215517107      2985228226       431970106      3005075281 iTLB-loads
 -1     2686       169434477      2985231784       431962076      3005075281 branch-load-misses
 -1     2686       178720092      2985235245       431792079      3005075281 branch-loads
 -1     2686               0      2985238739       431784847      3005075281 mem-loads
 -1     2686       208125191      2985242279       431788239      3005075281 stalled-cycles-backend
 -1     2686       370414389      2985245820       431785239      3005075281 stalled-cycles-frontend
 -1     2686       218659916      3485980124       515557122      3506002853 branches
 -1     2686        10126984      3486001153       519572459      3506002853 branch-misses
 -1     2686         5009013      3486010961       523578422      3506002853 cache-references
 -1     2686         4289060      3486017484       527573040      3506002853 cache-misses
 -1     2686      1119293599      3486023593       527981346      3506002853 cycles
 -1     2686      1895611455      3486029741       659970816      3506002853 instructions
 -1     2686         8814148      3486035720       659961843      3506002853 L1-dcache-load-misses
 -1     2686       459222260      3486045691       658785143      3506002853 L1-dcache-loads
 -1     2686          145059      3486054965       654807057      3506002853 L1-dcache-prefetch-misses
 -1     2686          889441      3486063345       650873842      3506002853 L1-dcache-prefetches
 -1     2686         3636635      3486083770       514836277      3506002853 L1-dcache-store-misses
 -1     2686       182142727      3486091409       511969102      3506002853 L1-dcache-stores
 -1     2686        10022518      3486097651       511972579      3506002853 L1-icache-load-misses
 -1     2686       670990365      3486103649       511895346      3506002853 L1-icache-loads
 -1     2686          482026      3486109815       511966147      3506002853 LLC-load-misses
 -1     2686          851670      3486119142       511970430      3506002853 LLC-loads
 -1     2686          592820      3486122901       511963995      3506002853 dTLB-load-misses
 -1     2686       354612603      3486126420       511977370      3506002853 dTLB-loads
 -1     2686          106215      3486130065       511983381      3506002853 dTLB-store-misses
 -1     2686       182100194      3486133586       511977303      3506002853 dTLB-stores
 -1     2686           30260      3486137174       511976980      3506002853 iTLB-load-misses
 -1     2686      1476406399      3486140681       511967785      3506002853 iTLB-loads
 -1     2686       206312891      3486144230       511959452      3506002853 branch-load-misses
 -1     2686       217197930      3486147730       511789845      3506002853 branch-loads
 -1     2686               0      3486151247       511782459      3506002853 mem-loads
 -1     2686       231653691      3486154841       511785980      3506002853 stalled-cycles-backend
 -1     2686       425221719      3486158413       511783066      3506002853 stalled-cycles-frontend
 -1     2686       251143550      3986877297       583226311      4006910707 branches
 -1     2686        11605623      3986899306       583570449      4006910707 branch-misses
 -1     2686         5145771      3986908786       587576222      4006910707 cache-references
 -1     2686         4357820      3986915186       591571152      4006910707 cache-misses
 -1     2686      1255024141      3986921257       591980253      4006910707 cycles
 -1     2686      2154323929      3986927346       739968214      4006910707 instructions
 -1     2686         9462724      3986933331       739959439      4006910707 L1-dcache-load-misses
 -1     2686       522792866      3986939363       739958371      4006910707 L1-dcache-loads
 -1     2686          173152      3986945488       739971141      4006910707 L1-dcache-prefetch-misses
 -1     2686         1056327      3986951526       740028222      4006910707 L1-dcache-prefetches
 -1     2686         3726481      3986957491       591971266      4006910707 L1-dcache-store-misses
 -1     2686       212013554      3986963433       591966841      4006910707 L1-dcache-stores
 -1     2686        11853881      3986969257       591970230      4006910707 L1-icache-load-misses
 -1     2686       790915657      3986975095       591892831      4006910707 L1-icache-loads
 -1     2686          575883      3986981107       591964076      4006910707 LLC-load-misses
 -1     2686         1014794      3986987052       591968413      4006910707 LLC-loads
 -1     2686          641739      3986992987       591961188      4006910707 dTLB-load-misses
 -1     2686       416680961      3987002256       591975403      4006910707 dTLB-loads
 -1     2686          106453      3987006086       591981211      4006910707 dTLB-store-misses
 -1     2686       211469136      3987009692       591974763      4006910707 dTLB-stores
 -1     2686           30927      3987013188       591974557      4006910707 iTLB-load-misses
 -1     2686      1731740591      3987016645       591965247      4006910707 iTLB-loads
 -1     2686       243049667      3987020105       591956223      4006910707 branch-load-misses
 -1     2686       255637130      3987023566       591787078      4006910707 branch-loads
 -1     2686               0      3987028771       591602774      4006910707 mem-loads
 -1     2686       254082890      3987034711       587612053      4006910707 stalled-cycles-backend
 -1     2686       473547561      3987040398       583615463      4006910707 stalled-cycles-frontend
 -1     2686       287637613      4487781624       659543202      4507841798 branches
 -1     2686        13436885      4487802313       663568858      4507841798 branch-misses
 -1     2686         5335359      4487812495       667574250      4507841798 cache-references
 -1     2686         4456290      4487820525       671568969      4507841798 cache-misses
 -1     2686      1424683575      4487826621       671977654      4507841798 cycles
 -1     2686      2474047506      4487832809       839965273      4507841798 instructions
 -1     2686        10284449      4487838808       839956450      4507841798 L1-dcache-load-misses
 -1     2686       600997969      4487844853       839956189      4507841798 L1-dcache-loads
 -1     2686          202689      4487851052       839967729      4507841798 L1-dcache-prefetch-misses
 -1     2686         1232781      4487857160       840025173      4507841798 L1-dcache-prefetches
 -1     2686         3819262      4487863169       671973294      4507841798 L1-dcache-store-misses
 -1     2686       241416194      4487869150       671955445      4507841798 L1-dcache-stores
 -1     2686        13737815      4487875068       671959748      4507841798 L1-icache-load-misses
 -1     2686       909496841      4487880869       671882484      4507841798 L1-icache-loads
 -1     2686          673834      4487887042       671949044      4507841798 LLC-load-misses
 -1     2686         1174952      4487896991       668689339      4507841798 LLC-loads
 -1     2686          688906      4487908064       664693976      4507841798 dTLB-load-misses
 -1     2686       470828502      4487914115       660713803      4507841798 dTLB-loads
 -1     2686          106660      4487919532       656725139      4507841798 dTLB-store-misses
 -1     2686       234959721      4487924568       655972732      4507841798 dTLB-stores
 -1     2686           31332      4487928139       655972434      4507841798 iTLB-load-misses
 -1     2686      1935871362      4487931643       655963399      4507841798 iTLB-loads
 -1     2686       272453454      4487935183       655954252      4507841798 branch-load-misses
 -1     2686       286232780      4487938717       655785733      4507841798 branch-loads
 -1     2686               0      4487942202       655768093      4507841798 mem-loads
 -1     2686       274836165      4487945841       655771703      4507841798 stalled-cycles-backend
 -1     2686       523924238      4487949468       655769610      4507841798 stalled-cycles-frontend
 -1     2686       325567255      4988676991       739541989      5008771659 branches
 -1     2686        15241576      4988697699       743566013      5008771659 branch-misses
 -1     2686         5517924      4988707771       747560071      5008771659 cache-references
 -1     2686         4555911      4988715781       751554607      5008771659 cache-misses
 -1     2686      1594298109      4988721943       751962590      5008771659 cycles
 -1     2686      2788390724      4988732172       937534569      5008771659 instructions
 -1     2686        11091883      4988741177       933536419      5008771659 L1-dcache-load-misses
 -1     2686       670867929      4988749657       929556650      5008771659 L1-dcache-loads
 -1     2686          226479      4988758023       925576136      5008771659 L1-dcache-prefetch-misses
 -1     2686         1375066      4988766234       921642078      5008771659 L1-dcache-prefetches
 -1     2686         3892480      4988773318       735971725      5008771659 L1-dcache-store-misses
 -1     2686       264975742      4988779444       735953389      5008771659 L1-dcache-stores
 -1     2686        15232925      4988785452       735958127      5008771659 L1-icache-load-misses
 -1     2686      1006085154      4988806113       735880832      5008771659 L1-icache-loads
 -1     2686          745743      4988810283       735946836      5008771659 LLC-load-misses
 -1     2686         1308466      4988813993       735963817      5008771659 LLC-loads
 -1     2686          732228      4988817627       735957205      5008771659 dTLB-load-misses
 -1     2686       529813750      4988821243       735970381      5008771659 dTLB-loads
 -1     2686          106907      4988824796       735976645      5008771659 dTLB-store-misses
 -1     2686       264051950      4988828345       735970455      5008771659 dTLB-stores
 -1     2686           31801      4988831884       735969806      5008771659 iTLB-load-misses
 -1     2686      2195891010      4988835435       735961070      5008771659 iTLB-loads
 -1     2686       309206691      4988838916       735951908      5008771659 branch-load-misses
 -1     2686       324171747      4988842354       735783237      5008771659 branch-loads
 -1     2686               0      4988845779       735766177      5008771659 mem-loads
 -1     2686       298757939      4988849311       735769332      5008771659 stalled-cycles-backend
 -1     2686       578917220      4988852845       735767596      5008771659 stalled-cycles-frontend
 -1     2686       356003269      5489572346       803540135      5509697468 branches
 -1     2686        16744325      5489597576       807563856      5509697468 branch-misses
 -1     2686         5656930      5489607935       811558195      5509697468 cache-references
 -1     2686         4628138      5489615086       815552725      5509697468 cache-misses
 -1     2686      1730027862      5489622097       815960703      5509697468 cycles
 -1     2686      3055160613      5489628938      1019946813      5509697468 instructions
 -1     2686        11808072      5489635641      1019929020      5509697468 L1-dcache-load-misses
 -1     2686       741569772      5489642428      1019940300      5509697468 L1-dcache-loads
 -1     2686          257211      5489649295      1019951515      5509697468 L1-dcache-prefetch-misses
 -1     2686         1545640      5489655952      1020009567      5509697468 L1-dcache-prefetches
 -1     2686         3987426      5489662672       815969581      5509697468 L1-dcache-store-misses
 -1     2686       294572499      5489669355       815951394      5509697468 L1-dcache-stores
 -1     2686        17119655      5489676045       815956005      5509697468 L1-icache-load-misses
 -1     2686      1126246765      5489682639       815878284      5509697468 L1-icache-loads
 -1     2686          831743      5489689482       815944460      5509697468 LLC-load-misses
 -1     2686         1459789      5489697252       815961339      5509697468 LLC-loads
 -1     2686          778849      5489701137       815955001      5509697468 dTLB-load-misses
 -1     2686       592613353      5489705017       815968154      5509697468 dTLB-loads
 -1     2686          107165      5489709002       815974181      5509697468 dTLB-store-misses
 -1     2686       293855417      5489712941       815967889      5509697468 dTLB-stores
 -1     2686           32246      5489716883       815967212      5509697468 iTLB-load-misses
 -1     2686      2453197824      5489720829       815958295      5509697468 iTLB-loads
 -1     2686       345347083      5489728772       814556999      5509697468 branch-load-misses
 -1     2686       359802878      5489735376       810394999      5509697468 branch-loads
 -1     2686               0      5489741584       806384204      5509697468 mem-loads
 -1     2686       318671313      5489747329       802393451      5509697468 stalled-cycles-backend
 -1     2686       622555810      5489752398       799765597      5509697468 stalled-cycles-frontend
 -1     2686       394174272      5990511398       883537701      6010665257 branches
 -1     2686        18584726      5990533133       887561725      6010665257 branch-misses
 -1     2686         5835245      5990543819       891556168      6010665257 cache-references
 -1     2686         4712951      5990552565       895550458      6010665257 cache-misses
 -1     2686      1899637608      5990559509       895943589      6010665257 cycles
 -1     2686      3379784225      5990566266      1119929127      6010665257 instructions
 -1     2686        12612322      5990572969      1119911049      6010665257 L1-dcache-load-misses
 -1     2686       822176615      5990579693      1119922320      6010665257 L1-dcache-loads
 -1     2686          285629      5990586523      1119933383      6010665257 L1-dcache-prefetch-misses
 -1     2686         1714344      5990593160      1120006818      6010665257 L1-dcache-prefetches
 -1     2686         4075623      5990599863       895967336      6010665257 L1-dcache-store-misses
 -1     2686       325380550      5990606567       895948785      6010665257 L1-dcache-stores
 -1     2686        19113707      5990617402       895479833      6010665257 L1-icache-load-misses
 -1     2686      1239345942      5990626833       891411102      6010665257 L1-icache-loads
 -1     2686          912367      5990636092       887487249      6010665257 LLC-load-misses
 -1     2686         1596347      5990645942       883514010      6010665257 LLC-loads
 -1     2686          817786      5990651131       879953158      6010665257 dTLB-load-misses
 -1     2686       644121118      5990655150       879966477      6010665257 dTLB-loads
 -1     2686          107369      5990659163       879972116      6010665257 dTLB-store-misses
 -1     2686       318912353      5990663182       879965941      6010665257 dTLB-stores
 -1     2686           32686      5990667030       879965117      6010665257 iTLB-load-misses
 -1     2686      2661654532      5990670932       879956014      6010665257 iTLB-loads
 -1     2686       374910049      5990674861       879947306      6010665257 branch-load-misses
 -1     2686       392734040      5990678731       879778705      6010665257 branch-loads
 -1     2686               0      5990682577       879761573      6010665257 mem-loads
 -1     2686       342014754      5990686549       879765145      6010665257 stalled-cycles-backend
 -1     2686       678022567      5990690528       879763191      6010665257 stalled-cycles-frontend
 -1     2686       432858898      6491438369       963535172      6511614130 branches
 -1     2686        20453289      6491460187       967559235      6511614130 branch-misses
 -1     2686         6001866      6491470991       971553587      6511614130 cache-references
 -1     2686         4793426      6491483243       971955395      6511614130 cache-misses
 -1     2686      2053194203      6491493149       968358178      6511614130 cycles
 -1     2686      3668105511      6491502324      1208352372      6511614130 instructions
 -1     2686        13259453      6491511273      1204343506      6511614130 L1-dcache-load-misses
 -1     2686       886758430      6491520155      1200363626      6511614130 L1-dcache-loads
 -1     2686          309399      6491527893      1199930767      6511614130 L1-dcache-prefetch-misses
 -1     2686         1855632      6491534717      1200004281      6511614130 L1-dcache-prefetches
 -1     2686         4146478      6491541353       959965392      6511614130 L1-dcache-store-misses
 -1     2686       349796191      6491548047       959947090      6511614130 L1-dcache-stores
 -1     2686        20873887      6491554677       959951328      6511614130 L1-icache-load-misses
 -1     2686      1342202271      6491561280       959873485      6511614130 L1-icache-loads
 -1     2686          988630      6491568063       959940550      6511614130 LLC-load-misses
 -1     2686         1740218      6491576102       959957068      6511614130 LLC-loads
 -1     2686          864762      6491588681       959951281      6511614130 dTLB-load-misses
 -1     2686       707634824      6491592796       959964662      6511614130 dTLB-loads
 -1     2686          107612      6491596549       959969463      6511614130 dTLB-store-misses
 -1     2686       349367745      6491600072       959963803      6511614130 dTLB-stores
 -1     2686           33342      6491603570       959962730      6511614130 iTLB-load-misses
 -1     2686      2920299129      6491607102       959953250      6511614130 iTLB-loads
 -1     2686       411715768      6491610632       959945012      6511614130 branch-load-misses
 -1     2686       431384045      6491614192       959776340      6511614130 branch-loads
 -1     2686               0      6491617677       959759248      6511614130 mem-loads
 -1     2686       365557825      6491621207       959762762      6511614130 stalled-cycles-backend
 -1     2686       732920287      6491624717       959760609      6511614130 stalled-cycles-frontend
 -1     2686       464154120      6992359407      1027533211      7012535327 branches
 -1     2686        21942709      6992380306      1031557612      7012535327 branch-misses
 -1     2686         6135701      6992390362      1035551570      7012535327 cache-references
 -1     2686         4866663      6992398415      1039546648      7012535327 cache-misses
 -1     2686      2205024413      6992404597      1039938858      7012535327 cycles
 -1     2686      3966186009      6992410826      1299923720      7012535327 instructions
 -1     2686        13998988      6992416848      1299905656      7012535327 L1-dcache-load-misses
 -1     2686       965994400      6992422886      1299916713      7012535327 L1-dcache-loads
 -1     2686          337591      6992429031      1299928056      7012535327 L1-dcache-prefetch-misses
 -1     2686         2023181      6992435284      1300001695      7012535327 L1-dcache-prefetches
 -1     2686         4237416      6992441305      1039963065      7012535327 L1-dcache-store-misses
 -1     2686       379682794      6992447324      1039944805      7012535327 L1-dcache-stores
 -1     2686        22686183      6992453245      1039948703      7012535327 L1-icache-load-misses
 -1     2686      1462208852      6992459067      1039871103      7012535327 L1-icache-loads
 -1     2686         1077935      6992465245      1039938372      7012535327 LLC-load-misses
 -1     2686         1894156      6992471187      1039954618      7012535327 LLC-loads
 -1     2686          911537      6992477189      1039949010      7012535327 dTLB-load-misses
 -1     2686       770208315      6992486559      1039962290      7012535327 dTLB-loads
 -1     2686          107861      6992490424      1039966307      7012535327 dTLB-store-misses
 -1     2686       379022290      6992493956      1039961585      7012535327 dTLB-stores
 -1     2686           33907      6992500920      1037399927      7012535327 iTLB-load-misses
 -1     2686      3158174127      6992507367      1033396856      7012535327 iTLB-loads
 -1     2686       444088921      6992513183      1029394885      7012535327 branch-load-misses
 -1     2686       463385327      6992518646      1025231764      7012535327 branch-loads
 -1     2686               0      6992523757      1023757266      7012535327 mem-loads
 -1     2686       384062598      6992527384      1023760945      7012535327 stalled-cycles-backend
 -1     2686       775517225      6992530914      1023758596      7012535327 stalled-cycles-frontend
 -1     2686       501822336      7493257668      1107530646      7513466569 branches
 -1     2686        23875070      7493285143      1111555388      7513466569 branch-misses
 -1     2686         6315939      7493294216      1115549095      7513466569 cache-references
 -1     2686         4962061      7493300445      1119543937      7513466569 cache-misses
 -1     2686      2374682221      7493306470      1119936362      7513466569 cycles
 -1     2686      4284335947      7493312438      1399920842      7513466569 instructions
 -1     2686        14838549      7493318340      1399902727      7513466569 L1-dcache-load-misses
 -1     2686      1043392944      7493324285      1399913818      7513466569 L1-dcache-loads
 -1     2686          365027      7493330333      1399925012      7513466569 L1-dcache-prefetch-misses
 -1     2686         2196893      7493336355      1399998711      7513466569 L1-dcache-prefetches
 -1     2686         4331187      7493346171      1118260479      7513466569 L1-dcache-store-misses
 -1     2686       406405971      7493355139      1114251114      7513466569 L1-dcache-stores
 -1     2686        24202366      7493375236      1110275475      7513466569 L1-icache-load-misses
 -1     2686      1561524271      7493383986      1106206652      7513466569 L1-icache-loads
 -1     2686         1151103      7493391392      1103936143      7513466569 LLC-load-misses
 -1     2686         2019261      7493397411      1103952466      7513466569 LLC-loads
 -1     2686          949528      7493403432      1103947095      7513466569 dTLB-load-misses
 -1     2686       819492277      7493409474      1103960693      7513466569 dTLB-loads
 -1     2686          108041      7493418676      1103964645      7513466569 dTLB-store-misses
 -1     2686       402083071      7493422360      1103959809      7513466569 dTLB-stores
 -1     2686           34279      7493426101      1103958502      7513466569 iTLB-load-misses
 -1     2686      3383692474      7493429710      1103948882      7513466569 iTLB-loads
 -1     2686       478361868      7493433191      1103940924      7513466569 branch-load-misses
 -1     2686       500322364      7493436689      1103772292      7513466569 branch-loads
 -1     2686               0      7493440127      1103754636      7513466569 mem-loads
 -1     2686       409087072      7493443674      1103758585      7513466569 stalled-cycles-backend
 -1     2686       830868795      7493447210      1103756444      7513466569 stalled-cycles-frontend
 -1     2686       539217830      7994152676      1186671248      8014386327 branches
 -1     2686        25568620      7994175539      1186718282      8014386327 branch-misses
 -1     2686         6476210      7994186938      1186732895      8014386327 cache-references
 -1     2686         5039351      7994195637      1186736216      8014386327 cache-misses
 -1     2686      2510407131      7994202976      1183934041      8014386327 cycles
 -1     2686      4542934284      7994209245      1479918370      8014386327 instructions
 -1     2686        15508164      7994215307      1479900355      8014386327 L1-dcache-load-misses
 -1     2686      1105905099      7994221355      1479911449      8014386327 L1-dcache-loads
 -1     2686          389718      7994227494      1479922975      8014386327 L1-dcache-prefetch-misses
 -1     2686         2337701      7994233656      1479996669      8014386327 L1-dcache-prefetches
 -1     2686         4410151      7994239694      1183958618      8014386327 L1-dcache-store-misses
 -1     2686       431699903      7994245716      1183940062      8014386327 L1-dcache-stores
